captured_date,source,msft_classification_type,extension_identifier,publisher_name,version,artifact,sha256,size_mb,published_date,last_updated_date,verified_publisher,installation_count,average_rating,rating_count,categories,repository_url,flags,engines_vscode,exists_in_dataset
2025-10-03,removed_list,Malware,Extensions-Topic.portugese,Extensions-Topic,0.0.1,Extensions-Topic.portugese-0.0.1.vsix,8b195deff4b08ca40a48c3c08d4e5b717e08b90b68c27bc978002214349ff8b4,0.01,2025-10-02,2025-10-02,false,8210,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-08-25,malicious_list,Malicious,FlydCode.codelinter,FlydCode,2.8.3,FlydCode.codelinter-2.8.3.vsix,f5ca24533007b0055713804771f5be80fc632fd966a3766fda6b4606b5331d1b,0.01,2023-06-05,2023-07-03,false,7,5,1,Other,none,validated;public;unpublished;locked,^1.78.0,vsmex
2025-08-25,malicious_list,Malicious,FlydCode.codewithfriends,FlydCode,2.8.3,FlydCode.codewithfriends-2.8.3.vsix,ff1e357552e8d64112b7cea94cf193db48a2865838a78297172bdbeec3f3558f,0.01,2023-06-11,2023-07-03,false,7,null,null,Other,none,validated;public;unpublished;locked,^1.78.0,vsmex
2025-09-25,removed_list,Malware,GavinLamWood.vs-blanket,GavinLamWood,0.0.1,GavinLamWood.vs-blanket-0.0.1.vsix,d9e2c213dab989256171d52301407b44e193da976cc030103734ef15eb8969d6,5.85,2025-06-21,unknown,unknown,1900000,4.4,1,Programming Languages,none,unknown,^1.88.0,RL
2025-09-25,removed_list,Malware,GavinLWood.introai,GavinLWood,0.0.7,GavinLWood.introai-0.0.7.vsix,de259f03765568e79daa3a49d5898df969da00f6ce8f3fae3969b1c3453e33fc,0.04,2025-07-08,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-08-25,malicious_list,Malicious,GavinWood.SolidityLang,GavinWood,1.0.1,GavinWood.SolidityLang-1.0.1.vsix,faed5eb934fed1c97cb18713cb8dd6fdaff4b9d4d48a8a56c6785c3bfe0b91e6,0.02,2024-09-14,unknown,unknown,1500000,4.5,3,Programming Languages,none,unknown,>=1.70.0,BKC
2025-09-25,malicious_list,Malicious,GavinWoodETH.solid-eth,GavinWoodETH,1.4.5,GavinWoodETH.solid-eth-1.4.5.vsix,e591a1fb02b453e81c40dc8ce6cc281dda140d7b5304f17fbeba1b507e580bb1,0.28,2025-05-10,unknown,unknown,0,unknown,unknown,Programming Languages;Linters,https://github.com/SolidityAI/solidity-ai-bot,unknown,^1.96.0,RL
2025-08-25,malicious_list,Malicious,gitkraken-dev.gitlens-pro,gitkraken-dev,15.4.2,gitkraken-dev.gitlens-pro-15.4.2.vsix,b52d61241cac797d06b8daf85fd5e0fc5a6d96741ff9fa60e6a107eda1a07333,37.83,2023-10-23,unknown,unknown,245,4.5,1,Programming Languages,none,unknown,^1.83.0,BKC
2025-08-25,malicious_list,Malicious,Glenn-marks1990.live-sass-compiler,Glenn-marks1990,7.0.3,Glenn-marks1990.live-sass-compiler-7.0.3.vsix,cb8e59935cebab9be02cfae41754791206f446bdbc08700146167d287908fcec,3.52,2023-10-24,unknown,unknown,241,4.5,2,Extension Packs,none,unknown,^1.83.0,BKC
2025-09-03,removed_list,Malware,GPTOnce.codepilot-vscode,GPTOnce,0.0.16,GPTOnce.codepilot-vscode-0.0.16.vsix,8a85e9ad661ce8cf04775726c33a6909dfbd3bf6a218e98988d8a7c32273fa34,2.58,2025-07-10,2025-07-09,false,2188,null,null,Programming Languages;Linters;Formatters;Data Science;Testing,https://github.com/ai-genie/chatgpt-vscode.git,validated;public,^1.73.0,vsmex
2025-08-25,malicious_list,Malicious,guozebin.api-generator-plugin,guozebin,0.2.2,guozebin.api-generator-plugin-0.2.2.vsix,a680121122e777b0d11388141bd40bbad57d7e14272b609ff0fcb7a8c41e0eae,0.11,2020-05-27,2023-01-12,false,86,null,null,Other,https://github.com/guozebin-x/api-generator-plugin,validated;public;unpublished;locked,^1.0.0,vsmex
2025-09-25,removed_list,Untrustworthy,hajoo.poisoned-extension,hajoo,1.0.3,hajoo.poisoned-extension-1.0.3.vsix,cfab4f708b46f3057c48829960a2e325b577a49f48e9122a4d22ca5d17781f2a,2.13,2025-06-16,unknown,unknown,1,4.4,1,Other,https://github.com/JuHyeonAh/poisoned-vs-extension,unknown,^1.99.0,RL
2025-09-25,removed_list,Malware,HTMLLanguage.html-css-support,HTMLLanguage,0.0.5,HTMLLanguage.html-css-support-0.0.5.vsix,0166cce8c1763ddb009631a91c6175c9ffe5012234229af0aeb6100305fb13d2,3.99,2025-04-13,unknown,unknown,1810000,4.5,1,Other,none,unknown,^1.16.0,RL
2025-09-25,removed_list,Impersonation,hyperproof.vscode-ext-prettier-java,hyperproof,0.1.6,hyperproof.vscode-ext-prettier-java-0.1.6.vsix,da8c8e99f9b716f36d53ced45c290a61ec70ffbf00f2fdda5a4a71494bd779d1,10.92,2022-08-04,unknown,unknown,3200,4.5,1,Formatters,https://github.com/thomas-schweich/vscode-ext-prettier-java,unknown,^1.45.0,RL
2025-09-25,removed_list,Impersonation,iSayme.vscode-prettier-standard,iSayme,0.0.2,iSayme.vscode-prettier-standard-0.0.2.vsix,b586ff78a534d02e2bf4084f86eeabf0629c7d88403c6fc1a8cf044259b4a5d9,10.58,2017-11-27,unknown,unknown,15800,4.2,2,Formatters,none,unknown,^1.18.0,RL
2025-09-25,malicious_list,Malicious,ItalangMong.smile-editor,ItalangMong,0.1.0,ItalangMong.smile-editor-0.1.0.vsix,4a3a3be2f0cfb7d5f54b21afc5b7a693fca312d577c891380d04069f613e64bc,1.24,2023-07-16,unknown,unknown,137,4.4,1,Other,none,unknown,^1.5.0,RL
2025-09-02,malicious_list,Malicious,JacobeanResearchandDevelopmentLLC.vscode-scxml-preview,JacobeanResearchandDevelopmentLLC,0.0.28,JacobeanResearchandDevelopmentLLC.vscode-scxml-preview-0.0.28.vsix,aa82692c3d360efa208f96f1c8d8f8d86468180533f77fdaf36e57233a995088,8.74,2018-10-09,2025-01-10,false,510,5,1,Programming Languages,https://gitlab.com/scion-scxml/vscode-preview,validated;public,^1.47.0,vsmex
2025-09-25,removed_list,Malware,JacobETH.solidi,JacobETH,1.0.7,JacobETH.solidi-1.0.7.vsix,7b545a61c45e7e9957b2a3b6af1c3a50bf2972c6431c047d592f0ecca55466f8,5.87,2025-06-17,unknown,unknown,164500,4.4,1,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.16.0,RL
2025-09-25,removed_list,Impersonation,jameszhanga.even-prettier,jameszhanga,0.5.1,jameszhanga.even-prettier-0.5.1.vsix,c3216045b9ac4eb9605a03c2363c11eedd983874eae337efd7d81d45099ae752,9.42,2022-03-15,unknown,unknown,2100,4.4,1,Formatters,https://github.com/jameszhang-a/even-prettier-vscode,unknown,^1.60.0,RL
2025-09-03,malicious_list,Malicious,jamiewest.theme-light-vs-mac,jamiewest,0.4.5,jamiewest.theme-light-vs-mac-0.4.5.vsix,921ee1df4caf522e36c72696873643cd76c5448e928108f2e110d62cd43379bb,1.07,2017-05-31,2025-04-24,false,59834,4.33,3,Themes,https://github.com/jamiewest/vscode-themes.git,validated;public;unpublished;locked,^1.12.x,vsmex
2025-09-25,malicious_list,Malicious,JaydenM.dracula-theme-pro,JaydenM,7.4.2,JaydenM.dracula-theme-pro-7.4.2.vsix,997cf8b0a28c3d997d67b958db52af80adabfa4a78148253dd2a954a76a34129,7.36,2024-12-29,unknown,unknown,0,4.4,1,Other,none,unknown,^1.16.0,RL
2025-09-25,removed_list,Impersonation,jishutuan.prettier-vscode,jishutuan,1.8.3,jishutuan.prettier-vscode-1.8.3.vsix,3eaa74fc2b4edbfc4ee13e05ed820cc75db76bff056e44a97bec9c68e204ceb3,18.72,2019-04-23,unknown,unknown,3700,4.1,1,Formatters,none,unknown,^1.17.0,RL
2025-09-25,malicious_list,Malicious,joaomoreno.banana,joaomoreno,0.0.2,joaomoreno.banananana-0.0.2.vsix,f091f7d1213304db572ca7cad1bfa31aed50c848f133d93b8e993ba80706d564,0.01,2022-12-02,unknown,unknown,86,0,0,Other,none,unknown,^1.73.0,RL
2025-09-02,malicious_list,Malicious,joaquin6.package-watch,joaquin6,0.3.0,joaquin6.package-watch-0.3.0.vsix,54a3917fb738a2b23ecff18db4e5eb9cf165ae7c84437a4da3159027e9d3642f,4.95,2018-09-26,2019-06-14,false,138,null,null,Other,https://github.com/Joaquin6/vscode-package-watch,validated;public;unpublished;locked,^1.27.0,vsmex
2025-09-25,removed_list,Copyright violation,JohnAaronNelson.ForceCode,JohnAaronNelson,4.2.2,JohnAaronNelson.ForceCode-4.2.2.vsix,8acde1f5bd1a8d8d610ba8ae62da29e8f5598c80d3894b830af2c849ff274cdd,0.63,2024-05-03,unknown,unknown,128140,4.2,30,Other,https://github.com/celador/ForceCode,unknown,^1.88.0,RL
2025-09-25,removed_list,Copyright violation,JohnAaronNelson.visualforce,JohnAaronNelson,1.0.2,JohnAaronNelson.visualforce-1.0.2.vsix,05cded1e834e34afa8d1d4735525aa99b2d49a06a05dca3a1b751f724c1dfbfb,0.32,2017-01-26,unknown,unknown,33000,4.3,4,Programming Languages,none,unknown,^0.10.6,RL
2025-09-25,removed_list,Malware,JohnCrypto.whiteblankspace3,JohnCrypto,0.6.8,JohnCrypto.whiteblankspace3-0.6.8.vsix,b78b57dd5a82f6f3be4d09a5bca394d53d70e9d92d08984d8c64cbbbda2a332c,0.04,2025-07-10,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,malicious_list,Malicious,JohnGaffney.blankebesxstnion,JohnGaffney,1.0.2,JohnGaffney.blankebesxstnion-1.0.2.vsix,e19d5d8f941b9a98fbb3b65e1e6077fa00d97529e351e455297b0204ec07e9ed,0.46,2025-05-11,unknown,unknown,1700000,4.5,1,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.96.0,RL
2025-09-25,removed_list,Malware,johnh.solibit22-lang,johnh,0.0.2,johnh.solibit22-lang-0.0.2.vsix,342715aaa2168c9ee9593dca58c316f00eb8c9d4e671c9815de5b3303ec1a7d0,16.89,2025-05-03,unknown,unknown,0,unknown,unknown,Other,none,unknown,^1.16.0,RL
2025-09-25,malicious_list,Malicious,JohnMcafee.JohnMcafeeSolid,JohnMcafee,1.0.2,JohnMcafee.JohnMcafeeSolid-1.0.2.vsix,36381cdad110a4fc2abd904b4dc3145c0d0356cf8a3f1075898e6e9e4703be1e,0.29,2025-05-13,unknown,unknown,1,0,0,Other,https://github.com/ethereum/solidity,unknown,^1.96.0,RL
2025-09-25,malicious_list,Malicious,JosephDembele95.email-grabber,JosephDembele95,1.0.6,JosephDembele95.email-grabber-1.0.6.vsix,cd655274687202a1e286240341f4e81b863f69af6914e0d7d23f1cf36ecd55e8,0.09,2024-11-18,unknown,unknown,187,0,0,Other,none,unknown,^1.89.1,RL
2025-09-25,removed_list,Malware,JosephLubin.solib,JosephLubin,0.0.8,JosephLubin.solib-0.0.8.vsix,08aa35665601ce64700852286d5e9582583df22cbbb43f0b5dbea5d4e2de9cc3,0.04,2025-07-02,unknown,unknown,478300,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,JoshWEB3.solibt,JoshWEB3,0.0.9,JoshWEB3.solibt-0.0.9.vsix,de50fce877e508cb5bd0f5beeeaf1df1e37d9982080d48be7582ce967754656a,0.11,2025-07-02,unknown,unknown,55200,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Copyright violation,jRichardeau.vscode-vsproj,jRichardeau,1.2.1,jRichardeau.vscode-vsproj-1.2.1.vsix,27414c0f1a8a70e3259b135e21415db53fdc425dd84a51067d0671ce99474723,0.94,2019-04-01,unknown,unknown,7400,4.5,1,Other,https://github.com/jRichardeau/vscode-vsproj,unknown,^1.30.0,RL
2025-09-25,removed_list,Copyright violation,jsayol.firebase-explorer,jsayol,0.3.3,jsayol.firebase-explorer-0.3.3.vsix,083ddf4c8e038d873e8e691e3f31a077f7ace9ee5ace8ba5190c6d8d5dce0122,0.46,2019-04-16,unknown,unknown,148400,4.7,20,Other,https://github.com/jsayol/vscode-firebase-explorer,unknown,^1.30.0,RL
2025-09-25,removed_list,Malware,JuanBlanco-ETHFoundation.bland-co,JuanBlanco-ETHFoundation,0.1.2,JuanBlanco-ETHFoundation.bland-co-0.1.2.vsix,60fee57cf1897833afb68ea3b05e2ae39ea7af0f2adb405c63b5885f0d8af016,0.03,2025-09-03,unknown,unknown,0,unknown,unknown,Linters;Programming Languages,https://github.com/ethereum/solidity,unknown,^1.51.0,RL
2025-09-25,removed_list,Malware,JuanBlancy.popitity,JuanBlancy,0.0.1,JuanBlancy.popitity-0.0.1.vsix,9bd99de905dbc3c18bf6b481dc576bd1f256e0f7eb946e1cdb42245b92c35c97,5.85,2025-06-28,unknown,unknown,0,unknown,unknown,none,none,unknown,^1.88.0,RL
2025-09-25,malicious_list,Malicious,JuanBlanking.Solidy,JuanBlanking,1.0.5,JuanBlanking.Solidy-1.0.5.vsix,ef44a0deec48f3792891d071e7894ecc22e53d05aeffcb65841c0b8338fe37cd,0.28,2025-05-16,unknown,unknown,0,0,0,Other,https://github.com/ethereum/solidity,unknown,^1.96.0,RL
2025-09-25,removed_list,Malware,JuanCrypto.juancrypto,JuanCrypto,0.6.8,JuanCrypto.juancrypto-0.6.8.vsix,bbc6c9db07cd7a5e57d085f2f280887b1ffddcae914fad07315d53f7226e859a,0.04,2025-07-10,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,malicious_list,Malicious,JuanFBlanco.awswhh,JuanFBlanco,0.0.7,JuanFBlanco.awswhh-0.0.7.vsix,319de2fee235b1e198a873b9ee61fc6aabffba2ce2087eaad19218ad7b7f3514,0.03,2025-09-01,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-09-25,removed_list,Malware,JuanFlanco.Soquidity,JuanFlanco,1.0.9,JuanFlanco.Soquidity-1.0.9.vsix,a2d53cf246fa0c463a97e0fe20f03d6c8e4b4f47592792b3fae4bec5a74e2ba3,0.03,2025-05-31,unknown,unknown,106000,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-08-25,malicious_list,Malicious,JuanFranBlanco.solidit-vscode,JuanFranBlanco,0.0.1,JuanFranBlanco.solidit-vscode-0.0.1.vsix,31c6e939b1ecaf8fb68d00cc21cbd6087c8e87a5c093294d252ac2ad88ab996d,16.70,2025-04-18,2025-04-18,false,20799466,4.5,1,Other,none,validated;public,^1.16.0,BKC
2025-09-25,removed_list,Malware,JuanFranBlancoExtensions.AmitAssaraf,JuanFranBlancoExtensions,0.1.1,JuanFranBlancoExtensions.AmitAssaraf-0.1.1.vsix,0f357c40194e70b73300ea507ecbe25ac5c4ddaf8af02f189c5afb9986d469ee,0.01,2025-07-10,unknown,unknown,0,0,0,Programming Languages,https://github.com/blackout,unknown,^1.59.0,RL
2025-09-25,removed_list,Malware,JuanFrBlanco.outtro,JuanFrBlanco,0.1.2,JuanFrBlanco.outtro-0.1.2.vsix,6ef41874b9bf4bd8823dd2823c7ae81f8af2ae0589f5aff9dc08ac9c65987a3a,0.04,2025-07-09,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,JuanRiseETH.solidit,JuanRiseETH,1.0.2,JuanRiseETH.solidit-1.0.2.vsix,025191786cccb6d23ad3ea0dd577893db699672f1ab7a7f4ab559fec467d9f91,5.87,2025-06-14,unknown,unknown,0,4.5,1,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.16.0,RL
2025-08-25,malicious_list,Malicious,k3s0externobyes.k3s0externobyes,k3s0externobyes,0.0.1,k3s0externobyes.k3s0externobyes-0.0.1.vsix,ea1a7bc499b542fa182478088e14b9993cbc4af4e8b915a1d22a826cd368da34,0.66,2022-08-21,2023-05-11,false,284,null,null,Other,none,validated;public;unpublished;locked,^1.70.0,vsmex
2025-09-25,removed_list,Typo-squatting,kaijialin.pvts,kaijialin,0.0.2,kaijialin.pvts-0.0.2.vsix,355d3d973b241cb95a5b9fc8723f500ed34ba40c5875684e15059076fe050954,4.24,2022-07-27,unknown,unknown,1400,4.4,1,Other,https://github.com/kaijiaLin/pvts,unknown,^1.69.0,RL
2025-09-25,removed_list,Copyright violation,kast789.visual-studio-2022-theme,kast789,0.0.1,kast789.visual-studio-2022-theme-0.0.1.vsix,6cb1fdd58f06b58ac37e29f170c55710e39f5668e6601d8897d95a0ab67734f0,0.01,2022-10-06,unknown,unknown,11100,4.4,1,Themes,none,unknown,^1.71.0,RL
2025-09-25,removed_list,Copyright violation,kast789.vs-2019-theme,kast789,0.3.0,kast789.vs-2019-theme-0.3.0.vsix,acf45d8c54edafd4e072d6cf841c2ed7eefc5e19bea0a9d71fdc6ef103ca45e4,0.01,2021-02-05,unknown,unknown,27930,4.4,3,Themes,none,unknown,^1.38.0,RL
2025-09-25,removed_list,Impersonation,KomaKamaki.vscode-api-client-lite,KomaKamaki,0.26.1,KomaKamaki.vscode-api-client-lite-0.26.1.vsix,707af88fd161a150337d25329c64add9b57cf1f346f1082895ba12a1304c7e24,0.90,2024-05-12,unknown,unknown,3030,4.4,1,Programming Languages,https://github.com/Huachao/vscode-restclient,unknown,^1.81.0,RL
2025-09-25,removed_list,Copyright violation,lakshits11.fresh-material-theme,lakshits11,0.0.3,lakshits11.fresh-material-theme-0.0.3.vsix,256ee873548568ec9d72bef085e496a30c463e288422ab902b1f63f988183281,0.04,2024-02-29,unknown,unknown,9230,4.5,1,Themes,https://github.com/lakshits11/fresh-material-theme,unknown,^1.54.0,RL
2025-09-25,malicious_list,Malicious,Languages.hungarian,Languages,1.0.1,Languages.hungarian-1.0.1.vsix,7a68047e0d4cb14bcd08a9ac0bde1074ff6817432a8bf559491c55cd2aaf5c06,32.72,2025-05-06,unknown,unknown,24,4.4,1,Other,none,unknown,^1.17.0,RL
2025-09-03,removed_list,Malware,luater.luatide,luater,2.2.13,luater.luatide-2.2.13.vsix,5f3cc2e0f1d7eab0bad6422ec56c991fc652376361c32e6e1b4172e768a0e16b,40.81,2021-06-08,2024-01-03,false,21881,4.64,14,Other,http://gitee.com/openLuat/luatide,validated;public;unpublished,^1.63.0,vsmex
2025-09-25,removed_list,Malware,MarcusHoffkin.mannequin,MarcusHoffkin,0.0.7,MarcusHoffkin.mannequin-0.0.7.vsix,67df6a1ce49e545fbe2ded6b80ad83356dd166be2c31ae279fdf349ff2cde5f0,0.04,2025-07-03,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,MarcusLockwood.wgbk,MarcusLockwood,0.5.1,MarcusLockwood.wgbk-0.5.1.vsix,b19a6674589074e257aacb80f7d2e0cc2eb091a60446a1e36a2477062bfdda69,0.03,2025-09-04,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-09-25,malicious_list,Malicious,MarkH.chatgpt-autocoder-vscode,MarkH,0.0.4,MarkH.chatgpt-autocoder-vscode-0.0.4.vsix,0a0929773e731e3bab867b4ba955b5ee4c4af448385184a06e5e041637a3b87d,3.68,2025-04-04,unknown,unknown,2,4.4,1,Other,none,unknown,^1.16.0,RL
2025-09-25,malicious_list,Malicious,MarkH.claude-autocoder-vscode,MarkH,0.0.4,MarkH.claude-autocoder-vscode-0.0.4.vsix,a8a9ff60f06f4645615bd4e9938dd8cdc485cb2c46f0579b7eae6a5d1a5dc621,3.68,2025-04-04,unknown,unknown,18,4.4,1,Other,none,unknown,^1.16.0,RL
2025-08-25,malicious_list,Malicious,MarkH.discord-rich-presence-vs,MarkH,0.0.4,MarkH.discord-rich-presence-vs-0.0.4.vsix,fef81c6f395fbe1df9a6aadc406cdfcc1da777df9b3164f34cd21d2c96e93a9d,3.70,2025-04-04,unknown,unknown,189500,4.4,1,Other,none,unknown,^1.16.0,BKC
2025-08-25,malicious_list,Malicious,MarkH.golang-compiler-vscode,MarkH,0.0.4,MarkH.golang-compiler-vscode-0.0.4.vsix,b317081532396b19619a76463cf272598ff1f7466428e8991828f2c037480a7f,3.68,2025-04-04,unknown,unknown,3,4.4,1,Other,none,unknown,^1.16.0,BKC
2025-08-25,malicious_list,Malicious,MarkH.html-obfuscator-vscode,MarkH,0.0.4,MarkH.html-obfuscator-vscode-0.0.4.vsix,0c65d6810e01973d30f8d5e58ce3f0a1f88a053be282dbcfc35418301b7718d3,3.68,2025-04-04,unknown,unknown,1,4.4,1,Other,none,unknown,^1.16.0,BKC
2025-09-25,malicious_list,Malicious,MarkH.python-obfuscator-vscode,MarkH,0.0.4,MarkH.python-obfuscator-vscode-0.0.4.vsix,d004d00dbfffaa4f256acec24216f5dbf12fff08e69da9f6e13774fb8b18f520,3.68,2025-04-04,unknown,unknown,1,4.4,1,Other,none,unknown,^1.16.0,RL
2025-09-25,malicious_list,Malicious,MarkH.rust-compiler-vs,MarkH,0.0.4,MarkH.rust-compiler-vs-0.0.4.vsix,857d5775eff0ce88c82cdbd778b13d410109ede53e26ab087be7e7b5ae6d4f94,3.68,2025-04-04,unknown,unknown,1,4.4,1,Other,none,unknown,^1.16.0,RL
2025-09-25,removed_list,Malware,MarkWood.nonmalicious2,MarkWood,0.0.3,MarkWood.nonmalicious2-0.0.3.vsix,973e4da37002db5b88f0e0a4b3c1f271536ac596e862e141eee36aa1c8563d21,0.03,2025-08-21,unknown,unknown,0,0,0,Programming Languages,https://github.com/uniswap,unknown,^1.62.0,RL
2025-09-02,malicious_list,Malicious,MaxGotovkin.tslens,MaxGotovkin,1.3.2,MaxGotovkin.tslens-1.3.2.vsix,13fa16510c2d7558fcb85b43051f52dd876f9b4d1f6cb827552f803fb4fc3653,11.92,2018-06-14,2019-06-14,false,1814,5,1,Other,https://github.com/BrainMaxx/tslens.git,validated;public;unpublished;locked,^1.28.0,vsmex
2025-08-25,malicious_list,Malicious,midjourney.midjourney,midjourney,3.0.9,midjourney.midjourney-3.0.9.vsix,cbbb9d47a85ffc0726bf6f5b6015dc1a76f18fc03bc94d4babff080b99d6fb78,1.15,2023-02-19,2023-02-22,false,null,null,null,Programming Languages;Linters;Formatters;Data Science;Testing,https://github.com/gencay/vscode-Midjourney Android chatbot.git,validated;public;unpublished;locked,^1.73.0,vsmex
2025-09-25,malicious_list,Malicious,minlabs.quiet-code,minlabs,0.0.6,minlabs.quiet-code-0.0.6.vsix,31c05fffcca69bd3d1eab28fb571258ce1a38e893b25ec0a387c315fc1df89ba,0.23,2025-06-11,unknown,unknown,112500,4.5,1,Other,https://github.com/min-khanthee/quiet-code,unknown,^1.85.0,RL
2025-08-25,malicious_list,Malicious,NealKornet.theme-darcula-dark,NealKornet,1.2.14,NealKornet.theme-darcula-dark-1.2.14.vsix,8db49ab9236220c0da6262ab156849b43942ea30a16cc34e9e2f9c0f10b04948,1.67,2023-01-09,2023-05-11,false,58224,3,2,Themes,https://github.com/NealJornet/nealjornet.github.io.git,validated;public;unpublished;locked,^1.13.0,vsmex
2025-09-03,removed_list,Malware,NFoundation.terraform-ai,NFoundation,0.2.5,NFoundation.terraform-ai-0.2.5.vsix,36ce9740b3daf81a1a8059bd56485f0eadf836c777251ddfee80092a7b40be3b,0.50,2025-07-13,2025-07-13,false,46,null,null,Programming Languages;Snippets,https://github.com/4ops/vscode-language-terraform.git,validated;public,^1.34.0,vsmex
2025-09-25,removed_list,Impersonation,nkurasawa.vscode-ignore-prettier,nkurasawa,2.0.1,nkurasawa.vscode-ignore-prettier-2.0.1.vsix,9c1ab1a8863551fb7563e3a94c7bfc11c1a61812100711d6bb1bd52ea252c2b7,0.01,2022-01-13,unknown,unknown,2000,4.4,1,Other,https://github.com/n-kurasawa/vscode-ignore-prettier,unknown,^1.63.0,RL
2025-09-25,removed_list,Malware,NotToTest.NotToTest,NotToTest,0.0.1,NotToTest.NotToTest-0.0.1.vsix,d513b9032182828f8ee62270ce4fe141cd4ec871675ca516cc5c12e8d5632283,0.01,2024-07-08,unknown,unknown,4,4.4,1,Other,none,unknown,^1.91.0,RL
2025-09-25,removed_list,Malware,OfekBickel.wpp,OfekBickel,0.0.4,OfekBickel.wpp-0.0.4.vsix,fd73f6d677aca0cc31b6bb9cce8120e2189219cd3eef49e21181e63d0f9d3e0f,1.00,2025-05-12,unknown,unknown,33600,4.4,1,Programming Languages,none,unknown,^1.100.0,RL
2025-09-03,removed_list,Malware,OmniMind.node-ai,OmniMind,1.5.92,OmniMind.node-ai-1.5.92.vsix,7965be3a788fd57cf3ad226fefa6d26e64c02790e2c21ab1caa8ec78b5fa92a1,4.36,2025-07-06,2025-07-06,false,835,5,1,Programming Languages;Snippets;Machine Learning;Education,https://github.com/sweethome3d-app/node-snippets.git,validated;public,^1.29.0,vsmex
2025-09-25,malicious_list,Malicious,Onaga08.vibecode,Onaga08,1.0.0,Onaga08.vibecode-1.0.0.vsix,062491d1d9ca8a689238c9fcbd137116f97a6c6e637cee5c0d862eb19d43efb3,0.35,2025-04-23,unknown,unknown,168900,4.4,1,Other,https://github.com/Onaga08/VibeCode,unknown,^1.84.0,RL
